_CASE_KEY,SORTING,EVENTTIME,ACTIVITY_EN,Automation
1816,14396,7/4/18 18:40,Baking pizza ready,A
1817,14397,3/1/18 22:19,Order at the counter (shop),A
1817,14398,3/1/18 22:19,Start preparing pizza,B
1817,14399,3/1/18 22:20,Start baking pizza,B
1817,14400,3/1/18 22:29,Baking pizza ready,B
1817,14401,3/1/18 22:30,Payment customer,A
1818,14402,5/11/18 8:46,Order by phone,A
1818,14403,5/11/18 8:48,Start preparing pizza,A
1818,14404,5/11/18 8:54,Start baking pizza,A
1818,14405,5/11/18 9:02,Baking pizza ready,B
1818,14406,5/11/18 9:03,Plan route,A
1818,14407,5/11/18 9:04,Departure pizza,A
1818,14408,5/11/18 9:12,Pizza arrives at customer,B
1818,14409,5/11/18 9:14,Payment customer,A
1819,14410,2/23/18 8:31,Start order website,A
1819,14411,2/23/18 8:33,Approve order website,A
1819,14412,2/23/18 8:33,Receive order website,A
1819,14413,2/23/18 8:33,Payment via credit card,A
1819,14414,2/23/18 8:36,Call Customer,A
1819,14415,2/23/18 8:38,Start preparing pizza,B
1819,14416,2/23/18 8:39,Start baking pizza,B
1820,14417,6/29/18 13:01,Order by phone,A
1820,14418,6/29/18 13:02,Start preparing pizza,A
1820,14419,6/29/18 13:06,Start baking pizza,B
1820,14420,6/29/18 13:13,Baking pizza ready,A
1820,14421,6/29/18 13:13,Plan route,A
1820,14422,6/29/18 13:15,Departure pizza,B
1820,14423,6/29/18 13:17,Pizza arrives at customer,B
1820,14424,6/29/18 13:40,Payment customer,A
1821,14425,8/7/18 22:57,Order at the counter (shop),B
1821,14426,8/7/18 23:00,Start preparing pizza,A
1821,14427,8/7/18 23:01,Start baking pizza,A
1821,14428,8/7/18 23:14,Payment customer,B
1821,14429,8/7/18 23:14,Baking pizza ready,B
1822,14430,5/3/18 19:35,Start order website,A
1822,14431,5/3/18 19:38,Receive order website,B
1822,14432,5/3/18 19:38,Approve order website,A
1822,14433,5/3/18 19:41,Payment via credit card,A
1822,14434,5/3/18 19:51,Start preparing pizza,B
1822,14435,5/3/18 19:53,Start baking pizza,A
1822,14436,5/3/18 20:00,Baking pizza ready,A
1822,14437,5/3/18 20:03,Plan route,A
1822,14438,5/3/18 20:06,Departure pizza,A
1822,14439,5/3/18 20:07,Pizza arrives at customer,B
1822,14440,5/3/18 20:27,Pizza received,B
1824,14441,4/23/18 8:38,Order by phone,A
1824,14442,4/23/18 8:38,Start preparing pizza,A
1824,14443,4/23/18 8:39,Call Customer,A
1824,14444,4/23/18 8:46,Start preparing pizza,B
1824,14445,4/23/18 8:48,Start baking pizza,B
1824,14446,4/23/18 9:00,Baking pizza ready,A
1824,14447,4/23/18 9:01,Plan route,A
1824,14448,4/23/18 9:02,Departure pizza,A
1824,14449,4/23/18 9:06,Pizza arrives at customer,A
1824,14450,4/23/18 9:13,Payment customer,A
1825,14451,1/11/18 11:33,Order by phone,A
1825,14452,1/11/18 11:33,Start preparing pizza,A
1825,14453,1/11/18 11:40,Start baking pizza,A
1825,14454,1/11/18 11:45,Baking pizza ready,A
1825,14455,1/11/18 11:47,Plan route,A
1825,14456,1/11/18 11:52,Departure pizza,A
1825,14457,1/11/18 11:56,Pizza arrives at customer,A
1825,14458,1/11/18 12:26,Payment customer,A
1827,14459,2/8/18 22:48,Order at the counter (shop),A
1827,14460,2/8/18 22:50,Start preparing pizza,A
1827,14461,2/8/18 22:56,Start baking pizza,A
1827,14462,2/8/18 23:02,Baking pizza ready,B
1827,14463,2/8/18 23:03,Payment customer,A
1829,14464,3/26/18 11:36,Order by phone,A
1829,14465,3/26/18 11:36,Start preparing pizza,A
1829,14466,3/26/18 11:42,Start baking pizza,A
1829,14467,3/26/18 11:47,Baking pizza ready,A
1829,14468,3/26/18 11:51,Plan route,A
1829,14469,3/26/18 11:55,Departure pizza,A
1829,14470,3/26/18 11:58,Pizza arrives at customer,B
1829,14471,3/26/18 12:23,Payment customer,A
1830,14472,3/10/18 4:48,Order at the counter (shop),A
1830,14473,3/10/18 4:49,Start preparing pizza,A
1830,14474,3/10/18 4:56,Start baking pizza,A
1830,14475,3/10/18 5:06,Baking pizza ready,B
1830,14476,3/10/18 5:07,Payment customer,A
1831,14477,4/25/18 21:51,Order by phone,A
1831,14478,4/25/18 21:53,Start preparing pizza,A
1831,14479,4/25/18 22:00,Start baking pizza,A
1831,14480,4/25/18 22:06,Baking pizza ready,A
1831,14481,4/25/18 22:08,Start baking pizza,A
1831,14482,4/25/18 22:08,Start preparing pizza,B
1831,14483,4/25/18 22:16,Baking pizza ready,A
1831,14484,4/25/18 22:20,Plan route,A
1831,14485,4/25/18 22:21,Departure pizza,A
1831,14486,4/25/18 22:22,Pizza arrives at customer,A
1831,14487,4/25/18 22:39,Payment customer,A
1833,14488,6/27/18 4:55,Order by phone,B
1833,14489,6/27/18 4:56,Start preparing pizza,A
1833,14490,6/27/18 4:58,Start baking pizza,A
1833,14491,6/27/18 5:07,Baking pizza ready,A
1833,14492,6/27/18 5:14,Start preparing pizza,B
1833,14493,6/27/18 5:16,Start baking pizza,A
1833,14494,6/27/18 5:21,Baking pizza ready,A
1833,14495,6/27/18 5:28,Plan route,A
1833,14496,6/27/18 5:33,Departure pizza,A
1833,14497,6/27/18 5:40,Pizza arrives at customer,A
1833,14498,6/27/18 6:03,Payment customer,A
1834,14499,3/25/18 22:41,Order by phone,A
1834,14500,3/25/18 22:41,Start preparing pizza,A
1834,14501,3/25/18 22:46,Call Customer,A
1834,14502,3/25/18 22:49,Start preparing pizza,B
1834,14503,3/25/18 22:56,Start baking pizza,A
1834,14504,3/25/18 23:06,Baking pizza ready,A
1834,14505,3/25/18 23:10,Plan route,A
1834,14506,3/25/18 23:11,Departure pizza,B
1834,14507,3/25/18 23:15,Pizza arrives at customer,B
1834,14508,3/25/18 23:39,Payment customer,A
1835,14509,2/27/18 21:32,Start preparing pizza,A
1835,14510,2/27/18 21:32,Order by phone,B
1835,14511,2/27/18 21:34,Start baking pizza,B
1835,14512,2/27/18 21:35,Baking pizza ready,B
1835,14513,2/27/18 21:35,Plan route,B
1835,14514,2/27/18 21:40,Departure pizza,A
1835,14515,2/27/18 21:42,Pizza arrives at customer,B
1835,14516,2/27/18 22:18,Payment customer,B
1836,14517,4/1/18 22:08,Order at the counter (shop),A
1836,14518,4/1/18 22:11,Start preparing pizza,B
1836,14519,4/1/18 22:14,Start baking pizza,B
1836,14520,4/1/18 22:14,Baking pizza ready,A
1836,14521,4/1/18 22:15,Payment customer,A
1837,14522,4/6/18 3:05,Order by phone,A
1837,14523,4/6/18 3:07,Start preparing pizza,A
1837,14524,4/6/18 3:13,Baking pizza ready,A
1837,14525,4/6/18 3:13,Start baking pizza,B
1837,14526,4/6/18 3:15,Plan route,B
1837,14527,4/6/18 3:17,Departure pizza,B
1837,14528,4/6/18 3:20,Pizza arrives at customer,A
1837,14529,4/6/18 3:59,Payment customer,A
1838,14530,6/8/18 7:42,Order at the counter (shop),A
1838,14531,6/8/18 7:44,Start preparing pizza,A
1838,14532,6/8/18 7:48,Baking pizza ready,A
1838,14533,6/8/18 7:48,Start baking pizza,A
1838,14534,6/8/18 7:49,Payment customer,A
1839,14535,7/3/18 9:27,Order by phone,A
1839,14536,7/3/18 9:29,Start preparing pizza,A
1839,14537,7/3/18 9:30,Start baking pizza,B
1839,14538,7/3/18 9:37,Baking pizza ready,B
1839,14539,7/3/18 9:38,Plan route,B
1839,14540,7/3/18 9:43,Departure pizza,B
1839,14541,7/3/18 9:49,Pizza arrives at customer,A
1839,14542,7/3/18 9:51,Payment customer,A
1840,14543,3/12/18 1:43,Order by phone,A
1840,14544,3/12/18 1:45,Start preparing pizza,A
1840,14545,3/12/18 1:53,Call Customer,A
1840,14546,3/12/18 1:55,Start preparing pizza,A
1840,14547,3/12/18 2:00,Baking pizza ready,B
1840,14548,3/12/18 2:00,Start baking pizza,A
1840,14549,3/12/18 2:01,Plan route,A
1840,14550,3/12/18 2:06,Departure pizza,A
1840,14551,3/12/18 2:10,Pizza arrives at customer,A
1840,14552,3/12/18 2:40,Payment customer,A
1841,14553,4/18/18 20:26,Order by phone,A
1841,14554,4/18/18 20:27,Start preparing pizza,B
1841,14555,4/18/18 20:34,Start baking pizza,B
1841,14556,4/18/18 20:48,Baking pizza ready,B
1841,14557,4/18/18 20:57,Start preparing pizza,A
1841,14558,4/18/18 21:01,Start baking pizza,A
1841,14559,4/18/18 21:06,Baking pizza ready,A
1841,14560,4/18/18 21:08,Plan route,A
1841,14561,4/18/18 21:12,Departure pizza,A
1841,14562,4/18/18 21:14,Pizza arrives at customer,A
1841,14563,4/18/18 21:40,Payment customer,A
1842,14564,4/19/18 18:32,Order at the counter (shop),A
1842,14565,4/19/18 18:33,Start preparing pizza,B
1842,14566,4/19/18 18:40,Start baking pizza,A
1842,14567,4/19/18 18:43,Baking pizza ready,B
1842,14568,4/19/18 18:44,Payment customer,B
1843,14569,2/4/18 3:27,Order by phone,A
1843,14570,2/4/18 3:29,Start preparing pizza,A
1843,14571,2/4/18 3:32,Start baking pizza,B
1843,14572,2/4/18 3:40,Baking pizza ready,A
1843,14573,2/4/18 3:44,Plan route,A
1843,14574,2/4/18 3:48,Departure pizza,A
1843,14575,2/4/18 3:54,Pizza arrives at customer,A
1843,14576,2/4/18 4:12,Payment customer,B
1844,14577,3/15/18 17:19,Order at the counter (shop),A
1844,14578,3/15/18 17:20,Start preparing pizza,A
1844,14579,3/15/18 17:22,Start baking pizza,A
1844,14580,3/15/18 17:24,Payment customer,A
1844,14581,3/15/18 17:24,Baking pizza ready,B
1845,14582,3/7/18 10:43,Order by phone,A
1845,14583,3/7/18 10:46,Start preparing pizza,B
1845,14584,3/7/18 10:50,Start baking pizza,A
1845,14585,3/7/18 11:03,Baking pizza ready,A
1845,14586,3/7/18 11:04,Start preparing pizza,A
1845,14587,3/7/18 11:07,Start baking pizza,A
1845,14588,3/7/18 11:15,Baking pizza ready,A
1845,14589,3/7/18 11:20,Departure pizza,A
1845,14590,3/7/18 11:20,Plan route,A
1845,14591,3/7/18 11:21,Pizza arrives at customer,A
1845,14592,3/7/18 11:44,Payment customer,B
1846,14593,3/24/18 7:45,Order by phone,A
1846,14594,3/24/18 7:47,Start preparing pizza,A
1846,14595,3/24/18 7:52,Call Customer,A
1846,14596,3/24/18 7:52,Start preparing pizza,B
1846,14597,3/24/18 7:52,Start baking pizza,A
1846,14598,3/24/18 8:05,Baking pizza ready,A
1846,14599,3/24/18 8:10,Plan route,A
1846,14600,3/24/18 8:14,Departure pizza,B
1846,14601,3/24/18 8:15,Pizza arrives at customer,B
1846,14602,3/24/18 8:53,Payment customer,A
1847,14603,4/10/18 4:31,Order by phone,A
1847,14604,4/10/18 4:34,Call Customer,A
1847,14605,4/10/18 4:34,Start preparing pizza,B
1847,14606,4/10/18 4:35,Start preparing pizza,A
1847,14607,4/10/18 4:38,Start baking pizza,A
1847,14608,4/10/18 4:46,Baking pizza ready,B
1847,14609,4/10/18 4:47,Plan route,A
1847,14610,4/10/18 4:51,Departure pizza,B
1847,14611,4/10/18 5:00,Pizza arrives at customer,A
1847,14612,4/10/18 5:28,Payment customer,B
1848,14613,3/28/18 15:45,Start preparing pizza,A
1848,14614,3/28/18 15:45,Order by phone,A
1848,14615,3/28/18 15:47,Call Customer,A
1848,14616,3/28/18 15:50,Start preparing pizza,B
1848,14617,3/28/18 15:51,Start baking pizza,A
1848,14618,3/28/18 15:56,Plan route,A
1848,14619,3/28/18 15:56,Baking pizza ready,A
1848,14620,3/28/18 15:57,Departure pizza,B
1848,14621,3/28/18 15:58,Pizza arrives at customer,A
1848,14622,3/28/18 16:30,Payment customer,A
1849,14623,5/10/18 16:09,Order by phone,A
1849,14624,5/10/18 16:11,Start preparing pizza,A
1849,14625,5/10/18 16:12,Start baking pizza,B
1849,14626,5/10/18 16:19,Baking pizza ready,A
1849,14627,5/10/18 16:22,Departure pizza,A
1849,14628,5/10/18 16:22,Plan route,A
1849,14629,5/10/18 16:29,Pizza arrives at customer,A
1849,14630,5/10/18 17:02,Payment customer,A
1850,14631,4/2/18 14:39,Order by phone,B
1850,14632,4/2/18 14:41,Start preparing pizza,A
1850,14633,4/2/18 14:45,Start baking pizza,A
1850,14634,4/2/18 14:48,Baking pizza ready,A
1850,14635,4/2/18 14:51,Plan route,A
1850,14636,4/2/18 14:52,Departure pizza,B
1850,14637,4/2/18 14:53,Pizza arrives at customer,A
1850,14638,4/2/18 15:03,Payment customer,B
1851,14639,4/13/18 6:52,Order by phone,A
1851,14640,4/13/18 6:53,Start preparing pizza,A
1851,14641,4/13/18 6:59,Start baking pizza,A
1851,14642,4/13/18 7:03,Baking pizza ready,B
1851,14643,4/13/18 7:08,Plan route,A
1851,14644,4/13/18 7:09,Departure pizza,A
1851,14645,4/13/18 7:09,Pizza arrives at customer,A
1851,14646,4/13/18 7:42,Payment customer,A
1852,14647,6/7/18 3:24,Start order website,A
1852,14648,6/7/18 3:26,Approve order website,A
1852,14649,6/7/18 3:27,Receive order website,A
1852,14650,6/7/18 3:33,Start preparing pizza,A
1852,14651,6/7/18 3:35,Start baking pizza,A
1852,14652,6/7/18 3:40,Start preparing pizza,A
1852,14653,6/7/18 3:45,Start baking pizza,A
1852,14654,6/7/18 3:52,Baking pizza ready,A
1852,14655,6/7/18 3:53,Plan route,B
1852,14656,6/7/18 3:55,Pizza arrives at customer,A
1852,14657,6/7/18 3:55,Departure pizza,B
1852,14658,6/7/18 4:15,Payment customer,B
1853,14659,2/6/18 0:26,Order at the counter (shop),A
1853,14660,2/6/18 0:28,Start preparing pizza,B
1853,14661,2/6/18 0:34,Start baking pizza,A
1853,14662,2/6/18 0:35,Payment customer,A
1853,14663,2/6/18 0:35,Baking pizza ready,A
1854,14664,4/20/18 18:34,Order by phone,A
1854,14665,4/20/18 18:35,Start preparing pizza,A
1854,14666,4/20/18 18:39,Start baking pizza,B
1854,14667,4/20/18 18:42,Baking pizza ready,A
1854,14668,4/20/18 18:46,Plan route,A
1854,14669,4/20/18 18:50,Departure pizza,A
1854,14670,4/20/18 18:53,Pizza arrives at customer,A
1854,14671,4/20/18 18:55,Payment customer,B
1855,14672,6/3/18 19:05,Order by phone,A
1855,14673,6/3/18 19:07,Start preparing pizza,B
1855,14674,6/3/18 19:14,Start baking pizza,B
1855,14675,6/3/18 19:30,Baking pizza ready,A
1855,14676,6/3/18 19:33,Start preparing pizza,A
1855,14677,6/3/18 19:34,Start baking pizza,A
1855,14678,6/3/18 19:45,Baking pizza ready,B
1855,14679,6/3/18 19:52,Plan route,B
1855,14680,6/3/18 19:53,Departure pizza,B
1855,14681,6/3/18 20:02,Pizza arrives at customer,A
1855,14682,6/3/18 20:12,Payment customer,B
1856,14683,6/1/18 13:31,Order by phone,A
1856,14684,6/1/18 13:34,Start preparing pizza,A
1856,14685,6/1/18 13:35,Start baking pizza,A
1856,14686,6/1/18 13:41,Baking pizza ready,B
1856,14687,6/1/18 13:44,Plan route,A
1856,14688,6/1/18 13:44,Departure pizza,A
1856,14689,6/1/18 13:49,Pizza arrives at customer,A
1856,14690,6/1/18 13:55,Payment customer,A
1857,14691,2/17/18 2:07,Order at the counter (shop),A
1857,14692,2/17/18 2:09,Start preparing pizza,B
1857,14693,2/17/18 2:10,Start baking pizza,A
1857,14694,2/17/18 2:22,Baking pizza ready,B
1857,14695,2/17/18 2:22,Payment customer,A
1858,14696,4/1/18 10:40,Order by phone,A
1858,14697,4/1/18 10:40,Start preparing pizza,A
1858,14698,4/1/18 10:41,Start baking pizza,A
1858,14699,4/1/18 10:42,Baking pizza ready,B
1858,14700,4/1/18 10:44,Plan route,B
1858,14701,4/1/18 10:48,Departure pizza,B
1858,14702,4/1/18 10:52,Pizza arrives at customer,A
1858,14703,4/1/18 11:13,Payment customer,A
1859,14704,4/18/18 14:41,Order by phone,A
1859,14705,4/18/18 14:43,Start preparing pizza,A
1859,14706,4/18/18 14:49,Start baking pizza,A
1859,14707,4/18/18 15:02,Baking pizza ready,A
1859,14708,4/18/18 15:06,Plan route,A
1859,14709,4/18/18 15:10,Departure pizza,A
1859,14710,4/18/18 15:19,Pizza arrives at customer,B
1859,14711,4/18/18 15:32,Payment customer,B
1860,14712,2/22/18 4:19,Start preparing pizza,A
1860,14713,2/22/18 4:19,Order by phone,A
1860,14714,2/22/18 4:26,Start baking pizza,B
1860,14715,2/22/18 4:33,Baking pizza ready,A
1860,14716,2/22/18 4:34,Plan route,A
1860,14717,2/22/18 4:37,Departure pizza,A
1860,14718,2/22/18 4:39,Pizza arrives at customer,A
1860,14719,2/22/18 5:05,Payment customer,A
1861,14720,2/24/18 3:33,Order by phone,A
1861,14721,2/24/18 3:33,Start preparing pizza,A
1861,14722,2/24/18 3:40,Start baking pizza,A
1861,14723,2/24/18 3:43,Baking pizza ready,A
1861,14724,2/24/18 3:43,Plan route,A
1861,14725,2/24/18 3:45,Departure pizza,A
1861,14726,2/24/18 3:53,Pizza arrives at customer,A
1861,14727,2/24/18 4:13,Payment customer,A
1862,14728,2/22/18 23:47,Start baking pizza,B
1862,14729,2/22/18 23:47,Order by phone,B
1862,14730,2/22/18 23:47,Start preparing pizza,A
1862,14731,2/23/18 0:09,Baking pizza ready,B
1862,14732,2/23/18 0:14,Start preparing pizza,B
1862,14733,2/23/18 0:17,Start baking pizza,A
1862,14734,2/23/18 0:28,Baking pizza ready,B
1862,14735,2/23/18 0:33,Plan route,B
1862,14736,2/23/18 0:34,Departure pizza,B
1862,14737,2/23/18 0:41,Pizza arrives at customer,A
1862,14738,2/23/18 1:17,Payment customer,A
1864,14739,7/12/18 11:01,Order by phone,A
1864,14740,7/12/18 11:01,Start preparing pizza,A
1864,14741,7/12/18 11:03,Start baking pizza,B
1864,14742,7/12/18 11:09,Baking pizza ready,A
1864,14743,7/12/18 11:14,Plan route,A
1864,14744,7/12/18 11:15,Departure pizza,A
1864,14745,7/12/18 11:16,Pizza arrives at customer,A
1864,14746,7/12/18 11:24,Payment customer,A
1865,14747,2/26/18 2:53,Order by phone,A
1865,14748,2/26/18 2:53,Start baking pizza,B
1865,14749,2/26/18 2:53,Start preparing pizza,A
1865,14750,2/26/18 2:56,Baking pizza ready,A
1865,14751,2/26/18 2:58,Start preparing pizza,B
1865,14752,2/26/18 3:03,Start baking pizza,A
1865,14753,2/26/18 3:15,Baking pizza ready,B
1865,14754,2/26/18 3:16,Plan route,A
1865,14755,2/26/18 3:18,Departure pizza,A
1865,14756,2/26/18 3:20,Pizza arrives at customer,A
1865,14757,2/26/18 3:51,Payment customer,A
1866,14758,4/10/18 22:57,Order by phone,A
1866,14759,4/10/18 22:59,Call Customer,A
1866,14760,4/10/18 22:59,Start preparing pizza,A
1866,14761,4/10/18 23:02,Start baking pizza,A
1866,14762,4/10/18 23:02,Start preparing pizza,A
1866,14763,4/10/18 23:13,Baking pizza ready,B
1866,14764,4/10/18 23:16,Plan route,B
1866,14765,4/10/18 23:18,Departure pizza,A
1866,14766,4/10/18 23:22,Pizza arrives at customer,B
1866,14767,4/11/18 0:00,Payment customer,A
1867,14768,4/1/18 7:44,Order by phone,B
1867,14769,4/1/18 7:45,Start preparing pizza,A
1867,14770,4/1/18 7:51,Call Customer,A
1867,14771,4/1/18 7:51,Start preparing pizza,B
1867,14772,4/1/18 7:57,Start baking pizza,A
1867,14773,4/1/18 8:04,Baking pizza ready,A
1867,14774,4/1/18 8:05,Plan route,A
1867,14775,4/1/18 8:06,Departure pizza,A
1867,14776,4/1/18 8:14,Pizza arrives at customer,A
1867,14777,4/1/18 8:37,Payment customer,A
1868,14778,4/19/18 5:15,Order at the counter (shop),A
1868,14779,4/19/18 5:17,Start preparing pizza,A
1868,14780,4/19/18 5:23,Start baking pizza,A
1868,14781,4/19/18 5:36,Payment customer,A
1868,14782,4/19/18 5:36,Baking pizza ready,A
1869,14783,4/22/18 9:31,Start order website,A
1869,14784,4/22/18 9:39,Approve order website,A
1869,14785,4/22/18 9:39,Receive order website,A
1869,14786,4/22/18 9:45,Payment via credit card,A
1869,14787,4/22/18 9:52,Start preparing pizza,B
1869,14788,4/22/18 9:53,Start baking pizza,A
1869,14789,4/22/18 9:54,Plan route,A
1869,14790,4/22/18 9:54,Baking pizza ready,A
1869,14791,4/22/18 9:58,Departure pizza,A
1869,14792,4/22/18 10:04,Pizza arrives at customer,B
1869,14793,4/22/18 10:32,Pizza received,B
1870,14794,3/1/18 20:06,Order by phone,A
1870,14795,3/1/18 20:09,Start preparing pizza,A
1870,14796,3/1/18 20:11,Start baking pizza,A
1870,14797,3/1/18 20:14,Baking pizza ready,A
1870,14798,3/1/18 20:16,Start preparing pizza,A
1870,14799,3/1/18 20:19,Start baking pizza,A
1870,14800,3/1/18 20:19,Baking pizza ready,B
1870,14801,3/1/18 20:24,Plan route,A
1870,14802,3/1/18 20:26,Departure pizza,A
1870,14803,3/1/18 20:31,Pizza arrives at customer,B
1870,14804,3/1/18 20:56,Payment customer,B
1871,14805,2/10/18 15:31,Start order website,A
1871,14806,2/10/18 15:33,Approve order website,B
1871,14807,2/10/18 15:33,Receive order website,A
1871,14808,2/10/18 15:35,Call Customer,A
1871,14809,2/10/18 15:37,Start preparing pizza,A
1871,14810,2/10/18 15:37,Start baking pizza,A
1871,14811,2/10/18 15:41,Baking pizza ready,B
1871,14812,2/10/18 15:44,Plan route,A
1871,14813,2/10/18 15:46,Departure pizza,B
1871,14814,2/10/18 15:48,Pizza arrives at customer,B
1871,14815,2/10/18 16:21,Payment customer,A
1872,14816,6/25/18 18:26,Order by phone,A
1872,14817,6/25/18 18:29,Start preparing pizza,A
1872,14818,6/25/18 18:34,Call Customer,A
1872,14819,6/25/18 18:41,Start preparing pizza,A
1872,14820,6/25/18 18:46,Start baking pizza,B
1872,14821,6/25/18 18:54,Baking pizza ready,A
1872,14822,6/25/18 18:56,Plan route,A
1872,14823,6/25/18 18:57,Departure pizza,B
1872,14824,6/25/18 19:05,Pizza arrives at customer,A
1872,14825,6/25/18 19:07,Payment customer,A
1873,14826,5/24/18 5:35,Order at the counter (shop),B
1873,14827,5/24/18 5:36,Start preparing pizza,A
1873,14828,5/24/18 5:40,Start baking pizza,A
1873,14829,5/24/18 5:50,Baking pizza ready,A
1873,14830,5/24/18 5:51,Payment customer,A
1874,14831,7/23/18 6:47,Order by phone,A
1874,14832,7/23/18 6:48,Start preparing pizza,A
